Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Ricky Minard,Roma,9,28.6,16.9,11.9,16.6,0.78,10.9,72.2,15.0%,1.03,0.83,0.26,0.16,0.16,/profile/Ricky-Minard-5333/,/stats/euroleague/2010/Roma,2010,euroleague,Ricky-Minard-5333,Roma
Bootsy Thornton,Anadolu Efes,16,28.5,12.6,9.8,13.8,0.40,9.5,72.7,13.1%,0.94,0.83,0.32,0.29,0.14,/profile/Bootsy-Thornton-5216/,/stats/euroleague/2010/Anadolu%20Efes,2010,euroleague,Bootsy-Thornton-5216,Anadolu%20Efes
Alan Anderson,Maccabi Tel Aviv,20,28.4,15.1,11.5,16.2,1.21,14.3,73.7,19.4%,0.96,0.69,0.35,0.16,0.22,/profile/Alan-Anderson-391/,/stats/euroleague/2010/Maccabi%20Tel%20Aviv,2010,euroleague,Alan-Anderson-391,Maccabi%20Tel%20Aviv
Sani Becirovic,Olimpija Ljubljana,9,28.2,12.8,9.1,12.9,0.25,14.8,72.7,20.3%,0.87,0.78,0.26,0.23,0.21,/profile/Sani-Becirovic-5360/,/stats/euroleague/2010/Olimpija%20Ljubljana,2010,euroleague,Sani-Becirovic-5360,Olimpija%20Ljubljana
Romain Sato,Siena,16,28.0,23.0,15.4,22.0,2.72,10.4,71.5,14.6%,1.31,0.86,0.41,0.13,0.11,/profile/Romain-Sato-5195/,/stats/euroleague/2010/Siena,2010,euroleague,Romain-Sato-5195,Siena
Bobby Dixon,Villeurbanne,10,28.0,15.1,10.2,14.6,0.59,12.1,68.8,17.6%,0.95,0.75,0.16,0.26,0.24,/profile/Bobby-Dixon-5572/,/stats/euroleague/2010/Villeurbanne,2010,euroleague,Bobby-Dixon-5572,Villeurbanne
Omar Cook,Malaga,16,28.0,14.7,11.2,16.0,0.87,10.5,74.1,14.2%,0.92,0.71,0.20,0.56,0.25,/profile/Omar-Cook-2055/,/stats/euroleague/2010/Malaga,2010,euroleague,Omar-Cook-2055,Malaga
Fernando San Emeterio,Vitoria,20,28.0,19.9,13.4,19.1,2.51,8.9,71.0,12.5%,1.34,0.86,0.28,0.26,0.16,/profile/Fernando-San-Emeterio-5391/,/stats/euroleague/2010/Vitoria,2010,euroleague,Fernando-San-Emeterio-5391,Vitoria
Cedrick Banks,Orleans,10,27.8,14.5,9.9,14.2,0.52,11.3,72.4,15.6%,1.05,0.83,0.13,0.14,0.22,/profile/Cedrick-Banks-5611/,/stats/euroleague/2010/Orleans,2010,euroleague,Cedrick-Banks-5611,Orleans
Drew Nicholas,Panathinaikos,16,27.7,13.2,8.6,12.4,0.53,10.6,70.0,15.1%,0.99,0.83,0.12,0.21,0.14,/profile/Drew-Nicholas-5217/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Drew-Nicholas-5217,Panathinaikos
Pablo Prigioni,Real Madrid,20,27.6,15.4,10.7,15.5,1.26,6.9,69.6,9.9%,1.01,0.74,0.26,0.65,0.23,/profile/Pablo-Prigioni-5413/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Pablo-Prigioni-5413,Real%20Madrid
Dainius Salenga,Zalgiris,16,27.5,14.2,8.9,12.9,0.75,9.6,70.0,13.7%,1.08,0.91,0.24,0.12,0.14,/profile/Dainius-Salenga-5539/,/stats/euroleague/2010/Zalgiris,2010,euroleague,Dainius-Salenga-5539,Zalgiris
Alex Acker,Milano,4,27.4,10.7,6.8,9.8,-0.01,9.1,70.5,13.0%,0.96,0.90,0.22,0.16,0.25,/profile/Alex-Acker-339/,/stats/euroleague/2010/Milano,2010,euroleague,Alex-Acker-339,Milano
Andre Hutson,Roma,10,27.4,13.9,9.3,13.6,0.42,9.9,72.2,13.7%,1.05,0.78,0.41,0.11,0.19,/profile/Andre-Hutson-5352/,/stats/euroleague/2010/Roma,2010,euroleague,Andre-Hutson-5352,Roma
Andrew Wisniewski,Maccabi Tel Aviv,20,27.1,12.7,9.2,13.5,0.50,8.2,73.7,11.1%,1.07,0.84,0.30,0.31,0.15,/profile/Andrew-Wisniewski-5422/,/stats/euroleague/2010/Maccabi%20Tel%20Aviv,2010,euroleague,Andrew-Wisniewski-5422,Maccabi%20Tel%20Aviv
Terrell McIntyre,Siena,16,26.9,21.4,13.5,20.0,2.27,11.8,71.5,16.5%,1.06,0.78,0.20,0.44,0.21,/profile/Terrell-McIntyre-5348/,/stats/euroleague/2010/Siena,2010,euroleague,Terrell-McIntyre-5348,Siena
Saso Ozbolt,Olimpija Ljubljana,10,26.8,8.5,6.8,10.1,-0.31,8.9,72.7,12.2%,0.86,0.81,0.12,0.22,0.22,/profile/Saso-Ozbolt-5882/,/stats/euroleague/2010/Olimpija%20Ljubljana,2010,euroleague,Saso-Ozbolt-5882,Olimpija%20Ljubljana
Pete Mickeal,Barcelona,21,26.7,21.5,14.0,21.0,2.99,9.4,68.6,13.8%,1.27,0.80,0.38,0.06,0.10,/profile/Pete-Mickeal-5227/,/stats/euroleague/2010/Barcelona,2010,euroleague,Pete-Mickeal-5227,Barcelona
Dimitris Diamantidis,Panathinaikos,12,26.7,19.4,12.4,18.6,1.37,8.1,70.0,11.6%,1.16,0.61,0.43,0.41,0.25,/profile/Dimitris-Diamantidis-5113/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Dimitris-Diamantidis-5113,Panathinaikos
Tiago Splitter,Vitoria,16,26.7,21.2,13.9,20.9,2.20,11.6,71.0,16.4%,1.12,0.76,0.47,0.16,0.12,/profile/Tiago-Splitter-25/,/stats/euroleague/2010/Vitoria,2010,euroleague,Tiago-Splitter-25,Vitoria
Charles Smith,Anadolu Efes,16,26.6,20.4,12.6,18.9,2.02,11.1,72.7,15.2%,1.14,0.90,0.16,0.18,0.11,/profile/Charles-Smith-4378/,/stats/euroleague/2010/Anadolu%20Efes,2010,euroleague,Charles-Smith-4378,Anadolu%20Efes
Mihalis Pelekanos,Maroussi,14,26.4,15.5,9.9,15.1,0.86,6.7,68.9,9.7%,1.24,0.85,0.22,0.15,0.14,/profile/Mihalis-Pelekanos-5883/,/stats/euroleague/2010/Maroussi,2010,euroleague,Mihalis-Pelekanos-5883,Maroussi
Will Solomon,Fenerbahce,2,26.3,4.7,3.0,4.6,-0.16,12.7,71.6,17.7%,0.71,0.71,0.20,0.12,0.20,/profile/Will-Solomon-5225/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Will-Solomon-5225,Fenerbahce
Marko Jaric,Real Madrid,12,25.9,11.7,8.5,13.1,0.13,8.0,69.6,11.5%,0.88,0.77,0.27,0.21,0.18,/profile/Marko-Jaric-2972/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Marko-Jaric-2972,Real%20Madrid
Juan Dixon,Malaga,3,25.8,9.4,7.0,10.8,-0.05,14.7,74.1,19.8%,0.86,0.86,0.00,0.07,0.20,/profile/Juan-Dixon-2245/,/stats/euroleague/2010/Malaga,2010,euroleague,Juan-Dixon-2245,Malaga
Robertas Javtokas,Khimki,16,25.7,16.9,11.3,17.5,1.25,9.2,70.9,12.9%,1.11,0.75,0.48,0.05,0.20,/profile/Robertas-Javtokas-5383/,/stats/euroleague/2010/Khimki,2010,euroleague,Robertas-Javtokas-5383,Khimki
Mike Hall,Milano,10,25.6,10.0,7.9,12.3,-0.10,7.3,70.5,10.3%,0.91,0.96,0.12,0.21,0.15,/profile/Mike-Hall-1034/,/stats/euroleague/2010/Milano,2010,euroleague,Mike-Hall-1034,Milano
Aleks Maric,Partizan,18,25.5,27.9,17.6,27.6,3.89,12.3,70.9,17.3%,1.19,0.63,0.64,0.10,0.21,/profile/Aleks-Maric-593/,/stats/euroleague/2010/Partizan,2010,euroleague,Aleks-Maric-593,Partizan
Marcus Brown,Zalgiris,16,25.4,15.1,8.8,13.8,0.86,10.2,70.0,14.6%,1.13,0.85,0.29,0.16,0.16,/profile/Marcus-Brown-1831/,/stats/euroleague/2010/Zalgiris,2010,euroleague,Marcus-Brown-1831,Zalgiris
Juan Carlos Navarro,Barcelona,21,25.4,21.7,11.5,18.2,2.87,12.2,68.6,17.8%,1.15,0.83,0.30,0.26,0.14,/profile/Juan-Carlos-Navarro-5183/,/stats/euroleague/2010/Barcelona,2010,euroleague,Juan-Carlos-Navarro-5183,Barcelona
Tadas Klimavicius,Zalgiris,14,25.4,11.9,7.7,12.2,0.19,7.2,70.0,10.3%,1.07,0.85,0.40,0.11,0.19,/profile/Tadas-Klimavicius-37087/,/stats/euroleague/2010/Zalgiris,2010,euroleague,Tadas-Klimavicius-37087,Zalgiris
Travis Watson,Zalgiris,13,25.3,23.0,16.8,26.5,1.99,9.7,70.0,13.9%,1.09,0.74,0.30,0.15,0.25,/profile/Travis-Watson-5354/,/stats/euroleague/2010/Zalgiris,2010,euroleague,Travis-Watson-5354,Zalgiris
Vassilis Spanoulis,Panathinaikos,14,25.3,15.0,9.1,14.5,0.74,11.0,70.0,15.7%,0.94,0.67,0.38,0.33,0.21,/profile/Vassilis-Spanoulis-5209/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Vassilis-Spanoulis-5209,Panathinaikos
Josh Carter,Oldenburg,10,25.2,8.8,5.1,8.1,-0.25,7.8,72.8,10.8%,0.99,0.92,0.29,0.08,0.13,/profile/Josh-Carter-1251/,/stats/euroleague/2010/Oldenburg,2010,euroleague,Josh-Carter-1251,Oldenburg
Emir Preldzic,Fenerbahce,10,25.2,9.9,7.4,11.8,-0.12,8.5,71.6,11.9%,0.80,0.81,0.21,0.27,0.21,/profile/Emir-Preldzic-1106/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Emir-Preldzic-1106,Fenerbahce
Paulius Jankunas,Khimki,16,24.9,16.6,11.0,17.6,1.14,6.4,70.9,9.0%,1.28,0.97,0.21,0.13,0.07,/profile/Paulius-Jankunas-142/,/stats/euroleague/2010/Khimki,2010,euroleague,Paulius-Jankunas-142,Khimki
Vedran Vukusic,Cibona Zagreb,12,24.9,10.5,7.3,11.6,-0.05,6.0,70.0,8.5%,1.14,0.93,0.06,0.10,0.17,/profile/Vedran-Vukusic-474/,/stats/euroleague/2010/Cibona%20Zagreb,2010,euroleague,Vedran-Vukusic-474,Cibona%20Zagreb
Donatas Zavackas,Lietuvos Rytas,10,24.9,11.7,7.7,12.4,0.11,6.8,73.2,9.3%,1.16,0.85,0.34,0.16,0.22,/profile/Donatas-Zavackas-32710/,/stats/euroleague/2010/Lietuvos%20Rytas,2010,euroleague,Donatas-Zavackas-32710,Lietuvos%20Rytas
Marin Rozic,Cibona Zagreb,9,24.8,11.0,6.9,11.1,0.02,9.3,70.0,13.3%,0.88,0.89,0.29,0.15,0.10,/profile/Marin-Rozic-37476/,/stats/euroleague/2010/Cibona%20Zagreb,2010,euroleague,Marin-Rozic-37476,Cibona%20Zagreb
Ali Traore,Villeurbanne,10,24.8,20.6,13.6,21.9,1.21,13.7,68.8,19.9%,1.06,0.79,0.20,0.04,0.19,/profile/Ali-Traore-1052/,/stats/euroleague/2010/Villeurbanne,2010,euroleague,Ali-Traore-1052,Villeurbanne
Jason Gardner,Oldenburg,4,24.8,0.8,2.5,4.0,-0.50,9.9,72.8,13.7%,0.63,0.80,0.10,0.20,0.28,/profile/Jason-Gardner-5655/,/stats/euroleague/2010/Oldenburg,2010,euroleague,Jason-Gardner-5655,Oldenburg
Jan Vesely,Partizan,22,24.8,15.4,10.9,17.6,1.23,7.3,70.9,10.3%,1.14,0.74,0.40,0.19,0.19,/profile/Jan-Vesely-1402/,/stats/euroleague/2010/Partizan,2010,euroleague,Jan-Vesely-1402,Partizan
Tarence Kinsey,Fenerbahce,10,24.7,16.7,9.8,15.9,0.72,9.1,71.6,12.8%,1.11,0.85,0.28,0.14,0.11,/profile/Tarence-Kinsey-1037/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Tarence-Kinsey-1037,Fenerbahce
Erazem Lorbek,Barcelona,22,24.6,17.9,11.1,18.0,1.91,7.5,68.6,11.0%,1.15,0.83,0.28,0.16,0.15,/profile/Erazem-Lorbek-30/,/stats/euroleague/2010/Barcelona,2010,euroleague,Erazem-Lorbek-30,Barcelona
Anthony Dobbins,Orleans,10,24.5,9.4,6.3,10.3,-0.18,5.8,72.4,8.1%,0.72,0.93,0.15,0.26,0.19,/profile/Anthony-Dobbins-38287/,/stats/euroleague/2010/Orleans,2010,euroleague,Anthony-Dobbins-38287,Orleans
Theodoros Papaloukas,Olympiakos,19,24.4,16.5,11.2,18.4,1.32,7.4,74.8,9.9%,1.01,0.70,0.20,0.69,0.26,/profile/Theodoros-Papaloukas-5112/,/stats/euroleague/2010/Olympiakos,2010,euroleague,Theodoros-Papaloukas-5112,Olympiakos
Giorgos Printezis,Malaga,12,24.2,17.9,11.3,18.6,1.02,9.7,74.1,13.1%,1.20,0.99,0.14,0.09,0.14,/profile/Giorgos-Printezis-1295/,/stats/euroleague/2010/Malaga,2010,euroleague,Giorgos-Printezis-1295,Malaga
Carlos Jimenez,Malaga,15,24.2,15.2,10.5,17.4,0.79,5.6,74.1,7.6%,1.25,0.83,0.33,0.19,0.12,/profile/Carlos-Jimenez-5429/,/stats/euroleague/2010/Malaga,2010,euroleague,Carlos-Jimenez-5429,Malaga
Kostas Kaimakoglou,Maroussi,15,24.0,14.6,8.4,14.0,0.67,8.7,68.9,12.6%,1.11,0.80,0.35,0.18,0.21,/profile/Kostas-Kaimakoglou-5798/,/stats/euroleague/2010/Maroussi,2010,euroleague,Kostas-Kaimakoglou-5798,Maroussi
Samo Udrih,Cibona Zagreb,6,24.0,11.8,7.3,12.2,0.07,7.3,70.0,10.4%,1.01,0.69,0.18,0.30,0.23,/profile/Samo-Udrih-36405/,/stats/euroleague/2010/Cibona%20Zagreb,2010,euroleague,Samo-Udrih-36405,Cibona%20Zagreb
David Hawkins,Siena,16,24.0,19.1,10.8,18.0,1.57,9.4,71.5,13.1%,1.20,0.90,0.37,0.27,0.15,/profile/David-Hawkins-5356/,/stats/euroleague/2010/Siena,2010,euroleague,David-Hawkins-5356,Siena
Jasmin Perkovic,Oldenburg,8,24.0,14.7,9.4,15.6,0.37,8.5,72.8,11.6%,1.12,0.77,0.37,0.09,0.25,/profile/Jasmin-Perkovic-5895/,/stats/euroleague/2010/Oldenburg,2010,euroleague,Jasmin-Perkovic-5895,Oldenburg
Dusan Kecman,Partizan,22,24.0,15.3,9.4,15.7,1.17,7.8,70.9,11.1%,1.23,0.82,0.30,0.17,0.21,/profile/Dusan-Kecman-5594/,/stats/euroleague/2010/Partizan,2010,euroleague,Dusan-Kecman-5594,Partizan
Shaun Stonerook,Siena,16,24.0,10.5,8.4,14.0,-0.07,5.1,71.5,7.2%,0.95,0.68,0.27,0.31,0.26,/profile/Shaun-Stonerook-5215/,/stats/euroleague/2010/Siena,2010,euroleague,Shaun-Stonerook-5215,Siena
Jonas Maciulis,Milano,10,24.0,14.7,8.8,14.7,0.47,9.9,70.5,14.0%,1.03,0.89,0.29,0.17,0.21,/profile/Jonas-Maciulis-1151/,/stats/euroleague/2010/Milano,2010,euroleague,Jonas-Maciulis-1151,Milano
Marco Mordente,Milano,10,23.6,8.1,5.5,9.3,-0.32,7.0,70.5,10.0%,0.89,0.77,0.20,0.30,0.17,/profile/Marco-Mordente-5542/,/stats/euroleague/2010/Milano,2010,euroleague,Marco-Mordente-5542,Milano
David Bluthenthal,Maccabi Tel Aviv,19,23.6,12.9,8.2,13.8,0.45,8.1,73.7,11.0%,1.14,0.96,0.16,0.14,0.12,/profile/David-Bluthenthal-5412/,/stats/euroleague/2010/Maccabi%20Tel%20Aviv,2010,euroleague,David-Bluthenthal-5412,Maccabi%20Tel%20Aviv
Jiri Welsch,Malaga,16,23.6,11.0,7.2,12.2,0.03,7.4,74.1,10.0%,0.93,0.77,0.41,0.26,0.19,/profile/Jiri-Welsch-4812/,/stats/euroleague/2010/Malaga,2010,euroleague,Jiri-Welsch-4812,Malaga
Taquan Dean,Malaga,9,23.6,14.9,8.7,14.7,0.43,11.5,74.1,15.5%,1.01,0.87,0.18,0.10,0.10,/profile/Taquan-Dean-375/,/stats/euroleague/2010/Malaga,2010,euroleague,Taquan-Dean-375,Malaga
Eric Campbell,Villeurbanne,9,23.5,11.9,7.6,12.9,0.12,5.4,68.8,7.9%,1.09,0.86,0.12,0.23,0.23,/profile/Eric-Campbell-5571/,/stats/euroleague/2010/Villeurbanne,2010,euroleague,Eric-Campbell-5571,Villeurbanne
Mike Batiste,Panathinaikos,11,23.4,29.5,16.7,28.6,2.40,12.3,70.0,17.6%,1.26,0.80,0.36,0.07,0.12,/profile/Mike-Batiste-1617/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Mike-Batiste-1617,Panathinaikos
Antonis Fotsis,Panathinaikos,16,23.4,16.4,10.4,17.8,1.03,5.0,70.0,7.1%,1.24,0.86,0.29,0.13,0.14,/profile/Antonis-Fotsis-2456/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Antonis-Fotsis-2456,Panathinaikos
Bojan Bogdanovic,Cibona Zagreb,15,23.3,12.4,6.5,11.2,0.28,7.4,70.0,10.5%,1.10,0.91,0.21,0.07,0.16,/profile/Bojan-Bogdanovic-1104/,/stats/euroleague/2010/Cibona%20Zagreb,2010,euroleague,Bojan-Bogdanovic-1104,Cibona%20Zagreb
Austin Nichols,Orleans,10,23.3,11.1,6.5,11.2,0.03,11.6,72.4,16.0%,0.96,0.77,0.32,0.04,0.15,/profile/Austin-Nichols-5454/,/stats/euroleague/2010/Orleans,2010,euroleague,Austin-Nichols-5454,Orleans
Luksa Andric,Cibona Zagreb,16,23.2,19.4,11.1,19.0,1.59,8.0,70.0,11.4%,1.18,0.86,0.29,0.05,0.20,/profile/Luksa-Andric-1048/,/stats/euroleague/2010/Cibona%20Zagreb,2010,euroleague,Luksa-Andric-1048,Cibona%20Zagreb
Ronnie Burrell,Prokom,20,23.2,14.9,10.2,17.5,0.95,7.6,74.6,10.2%,1.07,0.80,0.30,0.13,0.20,/profile/Ronnie-Burrell-5420/,/stats/euroleague/2010/Prokom,2010,euroleague,Ronnie-Burrell-5420,Prokom
Pape Sow,Prokom,7,23.1,18.9,11.9,20.5,0.65,8.8,74.6,11.8%,1.05,0.71,0.55,0.13,0.19,/profile/Pape-Sow-4438/,/stats/euroleague/2010/Prokom,2010,euroleague,Pape-Sow-4438,Prokom
Edin Bavcic,Olimpija Ljubljana,10,23.1,6.3,5.1,8.8,-0.52,5.6,72.7,7.8%,0.92,0.80,0.35,0.09,0.25,/profile/Edin-Bavcic-1059/,/stats/euroleague/2010/Olimpija%20Ljubljana,2010,euroleague,Edin-Bavcic-1059,Olimpija%20Ljubljana
Benjamin Eze,Siena,16,23.0,17.1,9.6,16.7,1.16,6.2,71.5,8.7%,1.24,0.82,0.38,0.04,0.16,/profile/Benjamin-Eze-5364/,/stats/euroleague/2010/Siena,2010,euroleague,Benjamin-Eze-5364,Siena
Angelo Gigli,Roma,6,22.9,12.4,8.7,15.1,0.11,4.5,72.2,6.3%,1.14,0.70,0.11,0.04,0.33,/profile/Angelo-Gigli-102/,/stats/euroleague/2010/Roma,2010,euroleague,Angelo-Gigli-102,Roma
Stefano Mancinelli,Milano,10,22.8,18.3,10.1,17.7,0.85,7.9,70.5,11.1%,1.22,0.85,0.31,0.14,0.14,/profile/Stefano-Mancinelli-116/,/stats/euroleague/2010/Milano,2010,euroleague,Stefano-Mancinelli-116,Milano
Justin Doellman,Orleans,9,22.8,25.3,13.7,24.0,1.48,9.6,72.4,13.2%,1.30,0.93,0.35,0.07,0.08,/profile/Justin-Doellman-1275/,/stats/euroleague/2010/Orleans,2010,euroleague,Justin-Doellman-1275,Orleans
Carlos Cabezas,Khimki,16,22.7,9.9,6.6,11.6,-0.17,8.5,70.9,12.0%,0.85,0.67,0.23,0.29,0.27,/profile/Carlos-Cabezas-5357/,/stats/euroleague/2010/Khimki,2010,euroleague,Carlos-Cabezas-5357,Khimki
Carl English,Vitoria,20,22.6,8.8,5.8,10.2,-0.44,8.8,71.0,12.4%,0.93,0.86,0.09,0.13,0.18,/profile/Carl-English-5371/,/stats/euroleague/2010/Vitoria,2010,euroleague,Carl-English-5371,Vitoria
Novica Velickovic,Real Madrid,16,22.6,16.0,9.2,16.3,0.94,7.4,69.6,10.7%,1.06,0.86,0.28,0.24,0.22,/profile/Novica-Velickovic-5141/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Novica-Velickovic-5141,Real%20Madrid
Sasha Kaun,CSKA Moscow,21,22.4,21.7,11.8,21.1,2.55,6.8,69.0,9.8%,1.34,0.76,0.46,0.08,0.15,/profile/Sasha-Kaun-601/,/stats/euroleague/2010/CSKA%20Moscow,2010,euroleague,Sasha-Kaun-601,CSKA%20Moscow
Semih Erden,Fenerbahce,10,22.3,10.7,7.7,13.8,-0.02,7.4,71.6,10.3%,0.84,0.57,0.51,0.11,0.31,/profile/Semih-Erden-210/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Semih-Erden-210,Fenerbahce
Aldo Curti,Orleans,10,22.3,10.5,6.6,11.9,-0.04,7.5,72.4,10.4%,0.84,0.61,0.28,0.48,0.31,/profile/Aldo-Curti-5881/,/stats/euroleague/2010/Orleans,2010,euroleague,Aldo-Curti-5881,Orleans
Omer Asik,Fenerbahce,7,22.2,15.7,9.4,17.0,0.38,9.3,71.6,12.9%,0.96,0.59,0.51,0.08,0.29,/profile/Omer-Asik-5033/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Omer-Asik-5033,Fenerbahce
Jared Homan,Maroussi,16,22.2,17.8,9.9,17.8,1.24,10.0,68.9,14.5%,1.01,0.87,0.36,0.09,0.14,/profile/Jared-Homan-412/,/stats/euroleague/2010/Maroussi,2010,euroleague,Jared-Homan-412,Maroussi
Milan Majstorovic,Oldenburg,10,22.1,15.2,9.9,17.9,0.48,6.5,72.8,8.9%,1.04,0.85,0.31,0.09,0.15,/profile/Milan-Majstorovic-427/,/stats/euroleague/2010/Oldenburg,2010,euroleague,Milan-Majstorovic-427,Oldenburg
Ksistof Lavrinovic,Siena,12,22.1,25.9,13.3,24.0,1.99,11.8,71.5,16.5%,1.11,0.70,0.51,0.09,0.10,/profile/Ksistof-Lavrinovic-5116/,/stats/euroleague/2010/Siena,2010,euroleague,Ksistof-Lavrinovic-5116,Siena
Nikola Pekovic,Panathinaikos,13,22.0,26.4,12.9,23.5,2.21,11.4,70.0,16.3%,1.29,0.75,0.52,0.05,0.17,/profile/Nikola-Pekovic-1047/,/stats/euroleague/2010/Panathinaikos,2010,euroleague,Nikola-Pekovic-1047,Panathinaikos
Jorge Garbajosa,Real Madrid,20,21.9,16.9,9.4,17.2,1.33,7.1,69.6,10.2%,1.16,0.87,0.30,0.16,0.12,/profile/Jorge-Garbajosa-5182/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Jorge-Garbajosa-5182,Real%20Madrid
Ante Tomic,Real Madrid,9,21.8,21.3,11.4,21.0,1.02,8.8,69.6,12.7%,1.25,0.92,0.18,0.10,0.19,/profile/Ante-Tomic-257/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Ante-Tomic-257,Real%20Madrid
Kaya Peker,Anadolu Efes,16,21.7,18.8,10.9,20.0,1.38,7.7,72.7,10.6%,1.07,0.86,0.34,0.19,0.15,/profile/Kaya-Peker-5393/,/stats/euroleague/2010/Anadolu%20Efes,2010,euroleague,Kaya-Peker-5393,Anadolu%20Efes
Doron Perkins,Maccabi Tel Aviv,20,21.6,19.0,12.1,22.3,1.76,9.5,73.7,12.9%,0.97,0.66,0.40,0.35,0.25,/profile/Doron-Perkins-5894/,/stats/euroleague/2010/Maccabi%20Tel%20Aviv,2010,euroleague,Doron-Perkins-5894,Maccabi%20Tel%20Aviv
Ratko Varda,Prokom,12,21.6,16.4,9.9,18.3,0.72,9.2,74.6,12.4%,1.07,0.74,0.43,0.12,0.21,/profile/Ratko-Varda-4698/,/stats/euroleague/2010/Prokom,2010,euroleague,Ratko-Varda-4698,Prokom
Milko Bjelica,Lietuvos Rytas,10,21.5,15.9,9.4,17.5,0.54,10.9,73.2,14.9%,1.08,0.85,0.41,0.10,0.17,/profile/Milko-Bjelica-5891/,/stats/euroleague/2010/Lietuvos%20Rytas,2010,euroleague,Milko-Bjelica-5891,Lietuvos%20Rytas
Rimantas Kaukenas,Real Madrid,18,21.4,17.2,8.3,15.5,1.22,9.3,69.6,13.3%,1.11,0.79,0.21,0.14,0.13,/profile/Rimantas-Kaukenas-5268/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Rimantas-Kaukenas-5268,Real%20Madrid
Zoran Planinic,CSKA Moscow,21,21.4,13.7,7.7,14.4,0.65,8.2,69.0,11.8%,0.92,0.77,0.22,0.26,0.23,/profile/Zoran-Planinic-3961/,/stats/euroleague/2010/CSKA%20Moscow,2010,euroleague,Zoran-Planinic-3961,CSKA%20Moscow
Lynn Greer,Fenerbahce,8,21.4,21.0,8.9,16.6,0.87,9.3,71.6,13.0%,1.25,0.94,0.52,0.22,0.12,/profile/Lynn-Greer-5345/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Lynn-Greer-5345,Fenerbahce
Dusan Djordjevic,Olimpija Ljubljana,10,21.3,3.3,3.0,5.6,-0.80,4.4,72.7,6.0%,0.71,0.62,0.28,0.25,0.32,/profile/Dusan-Djordjevic-38255/,/stats/euroleague/2010/Olimpija%20Ljubljana,2010,euroleague,Dusan-Djordjevic-38255,Olimpija%20Ljubljana
Gordan Giricek,Fenerbahce,10,21.2,8.9,5.6,10.6,-0.20,9.0,71.6,12.6%,0.91,0.79,0.20,0.09,0.22,/profile/Gordan-Giricek-2563/,/stats/euroleague/2010/Fenerbahce,2010,euroleague,Gordan-Giricek-2563,Fenerbahce
Ryvon Covile,Orleans,10,21.2,12.6,8.2,15.5,0.19,8.1,72.4,11.2%,1.05,0.74,0.30,0.02,0.26,/profile/Ryvon-Covile-1274/,/stats/euroleague/2010/Orleans,2010,euroleague,Ryvon-Covile-1274,Orleans
Richard Rocca,Milano,10,21.1,18.4,9.7,18.4,0.80,6.4,70.5,9.1%,1.25,0.73,0.55,0.02,0.19,/profile/Richard-Rocca-38037/,/stats/euroleague/2010/Milano,2010,euroleague,Richard-Rocca-38037,Milano
Sergio Llull,Real Madrid,18,21.1,20.4,9.4,17.8,1.82,7.7,69.6,11.1%,1.23,0.84,0.21,0.26,0.10,/profile/Sergio-Llull-5023/,/stats/euroleague/2010/Real%20Madrid,2010,euroleague,Sergio-Llull-5023,Real%20Madrid
Igor Rakocevic,Anadolu Efes,16,21.0,13.7,6.9,13.2,0.49,10.9,72.7,15.0%,0.92,0.68,0.41,0.21,0.18,/profile/Igor-Rakocevic-4021/,/stats/euroleague/2010/Anadolu%20Efes,2010,euroleague,Igor-Rakocevic-4021,Anadolu%20Efes
Ricky Rubio,Barcelona,22,20.9,17.5,9.7,18.5,1.53,7.7,68.6,11.2%,0.88,0.64,0.33,0.53,0.28,/profile/Ricky-Rubio-1155/,/stats/euroleague/2010/Barcelona,2010,euroleague,Ricky-Rubio-1155,Barcelona
Bryan Bailey,Oldenburg,4,20.9,13.6,7.0,13.4,0.11,7.3,72.8,10.0%,1.14,0.79,0.21,0.24,0.24,/profile/Bryan-Bailey-35159/,/stats/euroleague/2010/Oldenburg,2010,euroleague,Bryan-Bailey-35159,Oldenburg
