Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Baris Ermis,Turk Telekom,7,6.7,12.9,4.3,9.5,45.5%,0.9,2.6,33.3%,1.7,3.4,50.0%,2.6,2.6,5.2,2.6,3.4,0.0,0.0,3.4,/profile/Baris-Ermis-37752/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Baris-Ermis-37752,Turk%20Telekom
Milan Milosevic,Red Star,7,12.7,12.9,3.1,5.3,58.3%,0.9,2.7,33.3%,4.0,6.2,64.3%,3.6,4.4,8.0,0.9,0.9,0.0,3.1,3.1,/profile/Milan-Milosevic-39568/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Milan-Milosevic-39568,Red%20Star
Arturas Jomantas,Lietuvos Rytas,11,26.4,12.8,3.1,6.4,47.9%,0.9,2.8,33.3%,3.9,5.6,69.0%,2.0,4.8,6.8,3.1,2.1,0.4,3.3,4.3,/profile/Arturas-Jomantas-5637/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Arturas-Jomantas-5637,Lietuvos%20Rytas
Andrey Tsypachev,UNICS,1,12.4,12.8,6.4,9.6,66.7%,0.0,6.4,0.0%,0.0,0.0,0.0%,0.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,/profile/Andrey-Tsypachev-39405/,/stats/eurocup/2009/UNICS,2009,eurocup,Andrey-Tsypachev-39405,UNICS
Dimitrios Mavroeidis,Maroussi,11,18.1,12.8,4.8,7.6,63.2%,0.0,0.0,0.0%,3.2,4.0,80.0%,3.2,7.2,10.4,1.2,2.0,1.6,4.8,6.2,/profile/Dimitrios-Mavroeidis-5799/,/stats/eurocup/2009/Maroussi,2009,eurocup,Dimitrios-Mavroeidis-5799,Maroussi
Kris Lang,Turk Telekom,8,17.4,12.8,5.8,11.6,50.0%,0.0,0.0,0.0%,1.2,2.6,44.4%,2.9,6.4,9.3,0.6,1.2,1.5,2.6,5.2,/profile/Kris-Lang-5126/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Kris-Lang-5126,Turk%20Telekom
Gregor Fucka,Fortitudo Bologna,6,19.4,12.6,4.3,7.0,61.9%,0.0,1.0,0.0%,4.0,6.0,66.7%,2.7,6.6,9.3,2.0,3.3,1.7,3.7,6.0,/profile/Gregor-Fucka-5568/,/stats/eurocup/2009/Fortitudo%20Bologna,2009,eurocup,Gregor-Fucka-5568,Fortitudo%20Bologna
Jere Macura,Zadar,10,13.6,12.6,5.6,9.1,61.3%,0.0,0.0,0.0%,1.5,2.3,62.5%,3.2,4.7,7.9,0.3,1.2,0.3,2.9,6.5,/profile/Jere-Macura-32768/,/stats/eurocup/2009/Zadar,2009,eurocup,Jere-Macura-32768,Zadar
Pavel Slezak,Nymburk,3,8.9,12.6,3.2,3.2,100.0%,1.6,7.9,20.0%,1.6,3.2,50.0%,3.2,0.0,3.2,1.6,1.6,0.0,0.0,3.2,/profile/Pavel-Slezak-40246/,/stats/eurocup/2009/Nymburk,2009,eurocup,Pavel-Slezak-40246,Nymburk
Ugonna Onyekwe,Bnei Hasharon,5,29.1,12.6,3.6,7.4,48.3%,1.3,3.3,38.5%,1.5,2.1,75.0%,1.8,5.4,7.2,2.1,0.3,0.8,2.6,4.1,/profile/Ugonna-Onyekwe-32725/,/stats/eurocup/2009/Bnei%20Hasharon,2009,eurocup,Ugonna-Onyekwe-32725,Bnei%20Hasharon
Quincy Lewis,Bilbao,13,17.9,12.6,3.8,7.7,48.8%,1.1,3.8,28.6%,1.8,2.7,66.7%,1.6,4.3,5.9,2.0,2.3,0.9,2.5,5.2,/profile/Quincy-Lewis-3313/,/stats/eurocup/2009/Bilbao,2009,eurocup,Quincy-Lewis-3313,Bilbao
Michailis Anisimovas,Lietuvos Rytas,5,8.7,12.5,4.5,7.2,62.5%,0.0,0.0,0.0%,3.6,5.4,66.7%,1.8,8.0,9.8,0.0,1.8,0.9,3.6,7.2,/profile/Michailis-Anisimovas-39264/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Michailis-Anisimovas-39264,Lietuvos%20Rytas
Tencho Banev,Sofia,6,15.2,12.5,5.6,12.1,46.4%,0.0,0.0,0.0%,1.3,3.9,33.3%,2.2,8.6,10.8,1.3,1.7,0.4,3.0,7.8,/profile/Tencho-Banev-37647/,/stats/eurocup/2009/Sofia,2009,eurocup,Tencho-Banev-37647,Sofia
Pierric Poupet,Roanne,6,19.2,12.4,1.5,3.3,44.4%,2.2,6.5,33.3%,2.9,3.6,80.0%,0.0,2.9,2.9,4.0,2.2,0.0,5.1,3.6,/profile/Pierric-Poupet-37565/,/stats/eurocup/2009/Roanne,2009,eurocup,Pierric-Poupet-37565,Roanne
Savvas Iliadis,Aris,3,14.2,12.4,2.9,8.6,33.3%,1.0,4.8,20.0%,3.8,3.8,100.0%,1.9,3.8,5.7,2.9,1.9,0.0,2.9,0.0,/profile/Savvas-Iliadis-38564/,/stats/eurocup/2009/Aris,2009,eurocup,Savvas-Iliadis-38564,Aris
Demond Greene,Bamberg,6,29.0,12.4,1.7,3.1,53.8%,2.9,6.8,42.9%,0.2,0.2,100.0%,0.5,3.1,3.6,0.5,1.2,0.0,2.4,2.9,/profile/Demond-Greene-38715/,/stats/eurocup/2009/Bamberg,2009,eurocup,Demond-Greene-38715,Bamberg
Todor Stoykov,Sofia,6,28.0,12.4,2.1,3.3,64.3%,1.4,5.4,26.1%,4.0,4.9,81.0%,1.2,3.5,4.7,3.0,0.7,0.7,3.0,4.2,/profile/Todor-Stoykov-5481/,/stats/eurocup/2009/Sofia,2009,eurocup,Todor-Stoykov-5481,Sofia
Hristo Nikolov,Sofia,6,14.3,12.3,1.8,4.1,44.4%,2.3,7.3,31.3%,1.8,4.6,40.0%,0.5,0.9,1.4,1.4,0.0,0.0,2.3,5.0,/profile/Hristo-Nikolov-39485/,/stats/eurocup/2009/Sofia,2009,eurocup,Hristo-Nikolov-39485,Sofia
Robert Witka,Turow,6,25.0,12.3,1.4,3.6,38.5%,3.0,7.4,40.7%,0.5,0.5,100.0%,1.6,3.8,5.5,2.2,1.1,1.1,2.5,5.5,/profile/Robert-Witka-38552/,/stats/eurocup/2009/Turow,2009,eurocup,Robert-Witka-38552,Turow
Victor Dubovitskiy,Khimki,7,7.9,12.3,0.7,5.8,12.5%,2.9,6.5,44.4%,2.2,3.6,60.0%,0.7,2.2,2.9,0.7,0.0,0.0,0.7,4.3,/profile/Victor-Dubovitskiy-39645/,/stats/eurocup/2009/Khimki,2009,eurocup,Victor-Dubovitskiy-39645,Khimki
John Turek,Turow,6,17.8,12.3,5.0,11.9,41.9%,0.0,0.0,0.0%,2.3,5.0,46.2%,3.5,6.5,10.0,0.4,2.3,4.2,3.1,8.8,/profile/John-Turek-29543/,/stats/eurocup/2009/Turow,2009,eurocup,John-Turek-29543,Turow
Albert Oliver,Valencia,13,22.3,12.3,2.0,5.0,40.0%,1.3,5.7,22.5%,4.4,5.3,83.8%,2.0,3.6,5.6,4.6,2.6,0.0,2.9,4.3,/profile/Albert-Oliver-5604/,/stats/eurocup/2009/Valencia,2009,eurocup,Albert-Oliver-5604,Valencia
Gorjan Radonjic,Turow,5,12.1,12.2,1.4,1.4,100.0%,2.7,12.9,21.1%,1.4,1.4,100.0%,0.0,2.0,2.0,1.4,1.4,0.0,0.7,4.8,/profile/Gorjan-Radonjic-36773/,/stats/eurocup/2009/Turow,2009,eurocup,Gorjan-Radonjic-36773,Turow
Tyray Pearson,Artland,6,9.1,12.2,4.3,10.1,42.9%,0.0,0.0,0.0%,3.6,4.3,83.3%,4.3,5.0,9.3,0.0,0.0,0.0,2.9,7.2,/profile/Tyray-Pearson-34744/,/stats/eurocup/2009/Artland,2009,eurocup,Tyray-Pearson-34744,Artland
Aigars Vitols,ASK Riga,5,29.1,12.1,1.3,4.3,31.3%,2.7,6.7,40.0%,1.3,2.2,62.5%,1.3,2.4,3.8,2.7,1.6,0.0,2.2,3.0,/profile/Aigars-Vitols-37151/,/stats/eurocup/2009/ASK%20Riga,2009,eurocup,Aigars-Vitols-37151,ASK%20Riga
Guy Pnini,FMP Belgrade,4,12.1,12.1,0.8,4.0,20.0%,0.8,6.4,12.5%,8.1,10.5,76.9%,1.6,0.8,2.4,4.0,0.8,0.8,6.4,4.8,/profile/Guy-Pnini-39482/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Guy-Pnini-39482,FMP%20Belgrade
Laurent Foirest,Villeurbanne,6,25.8,12.0,2.3,4.7,50.0%,1.3,5.5,23.8%,3.4,4.4,76.5%,0.0,2.3,2.3,2.6,1.0,0.5,2.6,3.1,/profile/Laurent-Foirest-35519/,/stats/eurocup/2009/Villeurbanne,2009,eurocup,Laurent-Foirest-35519,Villeurbanne
Tim Pickett,Sofia,1,13.2,11.9,3.0,17.9,16.7%,0.0,0.0,0.0%,6.0,6.0,100.0%,3.0,6.0,8.9,3.0,3.0,0.0,3.0,0.0,/profile/Tim-Pickett-5332/,/stats/eurocup/2009/Sofia,2009,eurocup,Tim-Pickett-5332,Sofia
Nenad Canak,Sofia,3,22.0,11.9,1.8,4.8,37.5%,1.2,7.7,15.4%,4.8,5.9,80.0%,1.8,1.2,3.0,2.4,0.0,0.0,2.4,4.8,/profile/Nenad-Canak-36274/,/stats/eurocup/2009/Sofia,2009,eurocup,Nenad-Canak-36274,Sofia
Karim Souchu,Roanne,6,18.4,11.8,4.6,8.0,57.1%,0.0,3.8,0.0%,2.7,3.8,70.0%,1.5,1.5,3.0,2.3,0.4,0.4,0.4,1.9,/profile/Karim-Souchu-33309/,/stats/eurocup/2009/Roanne,2009,eurocup,Karim-Souchu-33309,Roanne
Tutku Acik,Turk Telekom,11,20.9,11.8,2.3,3.5,65.0%,1.8,6.7,26.3%,1.9,2.1,91.7%,0.2,1.6,1.8,6.0,1.9,0.4,4.4,3.7,/profile/Tutku-Acik-36498/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Tutku-Acik-36498,Turk%20Telekom
Bryan Bailey,Turow,6,25.7,11.7,1.9,4.0,46.7%,1.9,4.3,43.8%,2.4,2.4,100.0%,1.6,2.7,4.3,2.7,2.7,0.0,5.1,3.2,/profile/Bryan-Bailey-35159/,/stats/eurocup/2009/Turow,2009,eurocup,Bryan-Bailey-35159,Turow
Leemire Goldwire,Sofia,3,13.4,11.7,4.9,10.7,45.5%,0.0,4.9,0.0%,2.0,2.0,100.0%,2.0,4.9,6.8,2.9,2.9,0.0,3.9,3.9,/profile/Leemire-Goldwire-25621/,/stats/eurocup/2009/Sofia,2009,eurocup,Leemire-Goldwire-25621,Sofia
Vladimir Mijovic,Sofia,2,26.8,11.7,2.2,7.3,30.0%,2.2,7.3,30.0%,0.7,2.2,33.3%,1.5,5.8,7.3,2.9,0.0,0.0,3.6,5.1,/profile/Vladimir-Mijovic-39647/,/stats/eurocup/2009/Sofia,2009,eurocup,Vladimir-Mijovic-39647,Sofia
Bekir Yarangume,Turk Telekom,10,17.4,11.6,2.1,4.9,42.9%,1.6,4.6,35.0%,2.6,2.6,100.0%,1.4,6.5,7.9,2.3,1.6,0.5,2.6,4.0,/profile/Bekir-Yarangume-38298/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Bekir-Yarangume-38298,Turk%20Telekom
Mladen Jeremic,FMP Belgrade,6,23.0,11.6,1.7,5.1,33.3%,2.3,5.1,44.4%,1.4,1.4,100.0%,1.1,3.1,4.2,2.3,1.1,0.0,3.1,4.5,/profile/Mladen-Jeremic-1360/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Mladen-Jeremic-1360,FMP%20Belgrade
Blake Schilb,Nymburk,6,27.4,11.5,4.4,7.9,54.8%,0.3,4.1,6.3%,2.0,2.6,80.0%,1.8,5.4,7.2,1.8,1.5,0.5,3.8,2.8,/profile/Blake-Schilb-555/,/stats/eurocup/2009/Nymburk,2009,eurocup,Blake-Schilb-555,Nymburk
Cookie Belcher,Bnei Hasharon,5,33.6,11.4,3.6,8.5,42.1%,0.9,3.6,25.0%,1.6,2.0,77.8%,0.4,1.6,2.0,2.0,2.0,0.4,3.8,2.5,/profile/Cookie-Belcher-35814/,/stats/eurocup/2009/Bnei%20Hasharon,2009,eurocup,Cookie-Belcher-35814,Bnei%20Hasharon
Kostas Kaimakoglou,Maroussi,9,20.7,11.3,2.6,5.4,48.0%,1.1,3.0,35.7%,3.0,3.6,82.4%,1.7,3.6,5.4,3.0,1.1,0.9,3.4,4.3,/profile/Kostas-Kaimakoglou-5798/,/stats/eurocup/2009/Maroussi,2009,eurocup,Kostas-Kaimakoglou-5798,Maroussi
Boris Bakic,Red Star,11,18.4,11.3,3.5,5.8,60.0%,0.4,2.7,14.3%,3.1,3.1,100.0%,1.2,1.9,3.1,1.4,1.9,0.2,1.2,4.3,/profile/Boris-Bakic-35665/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Boris-Bakic-35665,Red%20Star
Teemu Rannikko,Khimki,12,15.7,11.2,0.6,1.1,60.0%,2.5,6.4,40.0%,2.3,2.5,91.7%,0.2,2.3,2.5,3.0,1.7,0.0,2.8,5.9,/profile/Teemu-Rannikko-5432/,/stats/eurocup/2009/Khimki,2009,eurocup,Teemu-Rannikko-5432,Khimki
Petr Benda,Nymburk,6,25.1,11.2,5.6,11.4,48.8%,0.0,0.0,0.0%,0.0,0.0,0.0%,2.8,6.7,9.5,1.4,1.1,0.6,4.2,4.7,/profile/Petr-Benda-39308/,/stats/eurocup/2009/Nymburk,2009,eurocup,Petr-Benda-39308,Nymburk
Sergei Monia,Dynamo Moscow,13,23.2,11.0,2.7,4.4,60.0%,1.4,4.2,33.3%,1.5,1.9,80.0%,2.0,4.8,6.8,1.1,1.0,1.3,1.1,4.1,/profile/Sergei-Monia-5385/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Sergei-Monia-5385,Dynamo%20Moscow
Julius Johnson,Zadar,13,28.7,11.0,2.2,4.4,51.2%,1.1,4.7,22.7%,3.3,4.7,70.5%,0.5,2.7,3.2,1.6,1.6,0.1,1.6,2.8,/profile/Julius-Johnson-5389/,/stats/eurocup/2009/Zadar,2009,eurocup,Julius-Johnson-5389,Zadar
Radek Necas,Nymburk,6,9.0,10.9,4.7,9.4,50.0%,0.0,0.8,0.0%,1.6,3.1,50.0%,1.6,6.2,7.8,0.8,2.3,0.8,2.3,7.8,/profile/Radek-Necas-37005/,/stats/eurocup/2009/Nymburk,2009,eurocup,Radek-Necas-37005,Nymburk
Pankracije Barac,Charleroi,11,15.1,10.8,3.6,7.0,51.7%,0.7,2.4,30.0%,1.4,1.9,75.0%,0.2,2.4,2.7,2.9,1.0,0.2,3.6,5.8,/profile/Pankracije-Barac-38103/,/stats/eurocup/2009/Charleroi,2009,eurocup,Pankracije-Barac-38103,Charleroi
Marko Simonovic,Buducnost,6,22.9,10.8,2.8,3.7,75.0%,0.6,5.0,12.5%,3.4,4.6,73.3%,0.3,3.1,3.4,0.3,1.9,0.0,2.8,4.3,/profile/Marko-Simonovic-38857/,/stats/eurocup/2009/Buducnost,2009,eurocup,Marko-Simonovic-38857,Buducnost
Nenad Misanovic,Buducnost,4,3.9,10.8,5.4,10.8,50.0%,0.0,0.0,0.0%,0.0,5.4,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,8.1,13.5,/profile/Nenad-Misanovic-38080/,/stats/eurocup/2009/Buducnost,2009,eurocup,Nenad-Misanovic-38080,Buducnost
Anton Ponkrashov,Khimki,13,18.3,10.8,2.2,5.7,38.2%,1.2,3.9,30.4%,2.9,3.0,94.4%,0.8,2.4,3.2,6.7,0.8,0.2,4.2,5.6,/profile/Anton-Ponkrashov-1056/,/stats/eurocup/2009/Khimki,2009,eurocup,Anton-Ponkrashov-1056,Khimki
Dennis Mims,Besiktas,6,17.3,10.8,4.2,6.5,64.7%,0.0,0.0,0.0%,2.3,3.1,75.0%,3.1,7.3,10.4,0.0,1.5,0.8,4.6,8.1,/profile/Dennis-Mims-42855/,/stats/eurocup/2009/Besiktas,2009,eurocup,Dennis-Mims-42855,Besiktas
Veselin Veselinov,Sofia,6,17.0,10.7,4.2,6.9,61.1%,0.4,2.3,16.7%,1.2,1.9,60.0%,3.1,5.8,8.8,3.1,1.2,0.4,1.5,3.5,/profile/Veselin-Veselinov-39643/,/stats/eurocup/2009/Sofia,2009,eurocup,Veselin-Veselinov-39643,Sofia
Matteo Soragna,Treviso,13,24.6,10.7,1.3,2.4,55.0%,2.2,4.3,51.4%,1.5,1.6,92.3%,0.2,2.3,2.6,2.1,2.1,0.4,1.7,3.0,/profile/Matteo-Soragna-5912/,/stats/eurocup/2009/Treviso,2009,eurocup,Matteo-Soragna-5912,Treviso
Dejan Musli,FMP Belgrade,5,13.8,10.7,4.0,8.5,46.7%,0.0,0.0,0.0%,2.8,4.5,62.5%,4.5,7.3,11.9,0.6,0.6,1.7,3.4,7.9,/profile/Dejan-Musli-1405/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Dejan-Musli-1405,FMP%20Belgrade
Albert Moncasi,Gran Canaria,6,7.5,10.6,2.7,8.0,33.3%,0.0,0.0,0.0%,5.3,8.9,60.0%,3.5,6.2,9.7,0.9,0.9,0.0,1.8,8.9,/profile/Albert-Moncasi-313/,/stats/eurocup/2009/Gran%20Canaria,2009,eurocup,Albert-Moncasi-313,Gran%20Canaria
Jakub Wojciechowski,Treviso,2,3.7,10.5,5.3,10.5,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,5.3,0.0,0.0,5.3,/profile/Jakub-Wojciechowski-1349/,/stats/eurocup/2009/Treviso,2009,eurocup,Jakub-Wojciechowski-1349,Treviso
Bogdan Bayda,Azovmash,4,3.9,10.5,5.3,5.3,100.0%,0.0,5.3,0.0%,0.0,0.0,0.0%,0.0,7.9,7.9,2.6,0.0,0.0,2.6,2.6,/profile/Bogdan-Bayda-39420/,/stats/eurocup/2009/Azovmash,2009,eurocup,Bogdan-Bayda-39420,Azovmash
Darian Townes,Turow,2,19.6,10.5,5.2,9.4,55.6%,0.0,0.0,0.0%,0.0,0.0,0.0%,3.1,6.3,9.4,0.0,0.0,7.3,2.1,5.2,/profile/Darian-Townes-433/,/stats/eurocup/2009/Turow,2009,eurocup,Darian-Townes-433,Turow
Hollis Price,Dynamo Moscow,6,28.1,10.4,2.5,4.5,55.0%,1.4,2.5,54.5%,1.4,1.6,85.7%,0.5,3.9,4.3,5.9,2.7,0.0,2.7,2.9,/profile/Hollis-Price-5202/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Hollis-Price-5202,Dynamo%20Moscow
Filip Covic,FMP Belgrade,6,28.1,10.4,1.6,4.2,38.9%,1.2,5.6,20.8%,3.7,4.4,84.2%,0.5,3.5,3.9,5.1,2.1,0.0,6.3,2.3,/profile/Filip-Covic-38735/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Filip-Covic-38735,FMP%20Belgrade
Gaios Skordilis,Aris,1,11.7,10.4,3.5,3.5,100.0%,0.0,0.0,0.0%,3.5,6.9,50.0%,3.5,3.5,6.9,0.0,6.9,0.0,0.0,10.4,/profile/Gaios-Skordilis-38746/,/stats/eurocup/2009/Aris,2009,eurocup,Gaios-Skordilis-38746,Aris
Milos Borisov,Hemofarm Vrsac,13,12.9,10.4,1.7,4.5,38.9%,1.2,5.4,22.7%,3.2,4.0,81.3%,2.5,5.0,7.4,1.0,1.0,0.0,1.2,5.4,/profile/Milos-Borisov-38058/,/stats/eurocup/2009/Hemofarm%20Vrsac,2009,eurocup,Milos-Borisov-38058,Hemofarm%20Vrsac
Dwayne Broyles,Charleroi,11,22.2,10.4,2.5,5.4,45.5%,1.0,3.1,31.6%,2.5,3.1,78.9%,1.2,3.8,4.9,1.6,2.5,0.2,2.6,4.9,/profile/Dwayne-Broyles-31318/,/stats/eurocup/2009/Charleroi,2009,eurocup,Dwayne-Broyles-31318,Charleroi
Goran Cakic,Azovmash,6,17.9,10.3,3.4,5.0,69.2%,1.1,3.8,30.0%,0.0,0.0,0.0%,1.9,6.1,8.0,1.5,1.1,0.4,3.8,8.8,/profile/Goran-Cakic-36009/,/stats/eurocup/2009/Azovmash,2009,eurocup,Goran-Cakic-36009,Azovmash
Haluk Yildirim,Besiktas,6,22.5,10.3,0.0,2.1,0.0%,3.2,7.4,44.0%,0.6,1.2,50.0%,1.2,2.9,4.1,3.8,1.2,0.0,3.2,3.5,/profile/Haluk-Yildirim-36019/,/stats/eurocup/2009/Besiktas,2009,eurocup,Haluk-Yildirim-36019,Besiktas
Rolandas Jarutis,Azovmash,10,22.7,10.2,1.6,3.6,45.0%,1.1,5.3,20.7%,3.6,3.8,95.2%,1.1,1.1,2.2,3.6,0.4,0.0,2.2,3.1,/profile/Rolandas-Jarutis-38149/,/stats/eurocup/2009/Azovmash,2009,eurocup,Rolandas-Jarutis-38149,Azovmash
James Augustine,Gran Canaria,6,27.6,10.1,3.9,8.2,47.1%,0.0,0.5,0.0%,2.4,3.1,76.9%,3.1,4.6,7.7,1.0,2.2,1.2,2.2,2.9,/profile/James-Augustine-160/,/stats/eurocup/2009/Gran%20Canaria,2009,eurocup,James-Augustine-160,Gran%20Canaria
Mirko Kovac,Red Star,12,17.8,10.1,1.3,2.8,46.7%,1.3,4.1,31.8%,3.7,4.2,87.0%,0.2,3.3,3.5,1.8,2.2,0.4,1.3,6.4,/profile/Mirko-Kovac-35753/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Mirko-Kovac-35753,Red%20Star
Eric Campbell,Villeurbanne,4,29.9,10.1,3.7,7.4,50.0%,0.0,1.4,0.0%,2.7,3.4,80.0%,2.4,4.7,7.1,1.0,2.0,1.0,1.7,4.1,/profile/Eric-Campbell-5571/,/stats/eurocup/2009/Villeurbanne,2009,eurocup,Eric-Campbell-5571,Villeurbanne
Kenny Gregory,Valencia,4,17.6,10.0,4.1,8.2,50.0%,0.0,2.3,0.0%,1.8,3.5,50.0%,0.6,3.5,4.1,2.3,1.2,0.6,2.9,1.8,/profile/Kenny-Gregory-5355/,/stats/eurocup/2009/Valencia,2009,eurocup,Kenny-Gregory-5355,Valencia
Oleksandr Skutyelnik,Azovmash,12,19.9,10.0,1.2,1.9,63.6%,2.2,5.2,43.3%,0.9,1.0,83.3%,1.2,1.9,3.1,3.8,1.9,0.0,2.6,4.0,/profile/Oleksandr-Skutyelnik-39289/,/stats/eurocup/2009/Azovmash,2009,eurocup,Oleksandr-Skutyelnik-39289,Azovmash
Mario Fernandez,Gran Canaria,6,16.0,10.0,2.1,5.0,41.7%,0.8,3.3,25.0%,3.3,5.0,66.7%,2.1,2.1,4.1,4.1,4.1,0.0,3.3,1.2,/profile/Mario-Fernandez-38848/,/stats/eurocup/2009/Gran%20Canaria,2009,eurocup,Mario-Fernandez-38848,Gran%20Canaria
Milt Palacio,Khimki,15,23.1,9.9,2.9,6.4,44.6%,0.6,2.3,25.0%,2.4,2.9,84.0%,0.7,3.2,3.9,6.7,1.8,0.2,3.9,3.3,/profile/Milt-Palacio-3857/,/stats/eurocup/2009/Khimki,2009,eurocup,Milt-Palacio-3857,Khimki
Nikola Otasevic,Buducnost,5,19.0,9.9,1.3,4.0,33.3%,1.3,2.2,60.0%,3.1,5.4,58.3%,1.3,4.9,6.3,3.1,1.8,0.0,4.9,7.6,/profile/Nikola-Otasevic-38891/,/stats/eurocup/2009/Buducnost,2009,eurocup,Nikola-Otasevic-38891,Buducnost
Milutin Aleksic,ASK Riga,2,37.9,9.8,2.6,4.1,62.5%,1.5,2.6,60.0%,0.0,0.0,0.0%,1.5,4.6,6.2,3.6,1.0,0.0,3.1,1.0,/profile/Milutin-Aleksic-35827/,/stats/eurocup/2009/ASK%20Riga,2009,eurocup,Milutin-Aleksic-35827,ASK%20Riga
Michael Kremen,Nymburk,6,15.8,9.8,2.2,3.1,71.4%,1.3,5.3,25.0%,1.3,1.3,100.0%,1.3,3.5,4.9,2.2,0.9,0.9,0.9,4.9,/profile/Michael-Kremen-39261/,/stats/eurocup/2009/Nymburk,2009,eurocup,Michael-Kremen-39261,Nymburk
Filiberto Rivera,Bamberg,5,26.0,9.7,1.9,4.2,46.2%,0.6,3.6,18.2%,3.9,4.5,85.7%,1.0,2.6,3.6,5.5,1.0,0.0,5.5,4.2,/profile/Filiberto-Rivera-302/,/stats/eurocup/2009/Bamberg,2009,eurocup,Filiberto-Rivera-302,Bamberg
Marc-Antoine Pellin,Roanne,6,28.8,9.7,3.2,4.6,68.4%,0.7,2.4,30.0%,1.2,1.2,100.0%,0.5,2.4,2.9,5.3,3.4,0.0,2.9,2.4,/profile/Marc-Antoine-Pellin-5041/,/stats/eurocup/2009/Roanne,2009,eurocup,Marc-Antoine-Pellin-5041,Roanne
Oliver Stevic,Red Star,7,14.0,9.6,4.0,8.8,45.5%,0.0,0.0,0.0%,1.6,2.8,57.1%,3.6,5.6,9.2,0.8,2.4,0.4,2.8,4.8,/profile/Oliver-Stevic-5930/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Oliver-Stevic-5930,Red%20Star
Will Blalock,Artland,10,15.3,9.6,2.6,6.7,38.5%,0.5,1.8,28.6%,2.8,3.1,91.7%,1.0,2.6,3.6,6.5,1.8,0.3,4.9,5.4,/profile/Will-Blalock-574/,/stats/eurocup/2009/Artland,2009,eurocup,Will-Blalock-574,Artland
Asim Pars,Turk Telekom,10,14.9,9.5,4.3,8.4,51.6%,0.0,0.0,0.0%,0.8,1.9,42.9%,2.4,3.5,6.0,1.9,1.1,0.3,4.9,7.1,/profile/Asim-Pars-35748/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Asim-Pars-35748,Turk%20Telekom
Corey Smith,Barons Riga,4,21.4,9.5,2.7,6.3,42.9%,0.9,4.5,20.0%,1.4,2.7,50.0%,0.0,5.0,5.0,3.2,0.9,0.0,2.7,2.7,/profile/Corey-Smith-30480/,/stats/eurocup/2009/Barons%20Riga,2009,eurocup,Corey-Smith-30480,Barons%20Riga
Andrius Mazutis,ASK Riga,6,29.7,9.4,2.4,3.7,64.7%,1.3,2.9,46.2%,0.7,0.9,75.0%,1.1,4.0,5.0,4.0,3.1,0.0,2.6,3.1,/profile/Andrius-Mazutis-39406/,/stats/eurocup/2009/ASK%20Riga,2009,eurocup,Andrius-Mazutis-39406,ASK%20Riga
Stefan Zivanovic,FMP Belgrade,4,16.7,9.4,2.9,5.3,55.6%,0.6,2.9,20.0%,1.8,2.3,75.0%,2.3,2.9,5.3,1.2,1.8,0.0,2.3,2.3,/profile/Stefan-Zivanovic-39346/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Stefan-Zivanovic-39346,FMP%20Belgrade
Beckham Wyrick,Bamberg,6,11.3,9.4,3.1,6.2,50.0%,0.6,3.7,16.7%,1.2,2.5,50.0%,3.1,8.1,11.2,1.2,2.5,0.0,0.6,5.0,/profile/Beckham-Wyrick-27866/,/stats/eurocup/2009/Bamberg,2009,eurocup,Beckham-Wyrick-27866,Bamberg
Shawn Huff,Maroussi,12,9.3,9.3,1.4,2.1,66.7%,1.8,5.0,35.7%,1.1,1.4,75.0%,0.4,2.1,2.5,1.8,0.7,0.0,1.1,3.6,/profile/Shawn-Huff-24345/,/stats/eurocup/2009/Maroussi,2009,eurocup,Shawn-Huff-24345,Maroussi
